cut_id,program_name,cut_type,announcement_date,announcement_year,effective_term,status,students_affected,faculty_affected,cip_code,notes,institution_id,institution_name_collegecuts,institution_city,institution_state_abbr,institution_state_full,institution_control,institution_url,institution_unitid,matched_unitid,match_method,in_financial_tracker,financial_warning_count,tracker_institution_name,tracker_control_label,tracker_sector,tracker_level,tracker_urbanization,tracker_category,tracker_enrollment_headcount_total,tracker_enrollment_pct_change_5yr,tracker_enrollment_decline_last_3_of_5,tracker_revenue_total,tracker_expenses_total,tracker_revenue_pct_change_5yr,tracker_revenue_decreased_5yr,tracker_revenue_10pct_drop_last_3_of_5,tracker_loss_amount,tracker_ended_2024_at_loss,tracker_losses_last_3_of_5,tracker_loss_years_last_5,tracker_loss_years_last_10,tracker_net_tuition_per_fte,tracker_net_tuition_per_fte_change_5yr,tracker_tuition_dependence_pct,tracker_staff_headcount_total,tracker_staff_headcount_instructional,tracker_staff_total_headcount_pct_change_5yr,tracker_staff_instructional_headcount_pct_change_5yr,tracker_pct_international_all,tracker_pct_international_undergraduate,tracker_pct_international_graduate,tracker_international_enrollment_pct_change_5yr,tracker_international_enrollment_pct_change_10yr,tracker_share_grad_students,tracker_federal_grants_contracts_pell_adjusted_pct_core_revenue,tracker_federal_grants_contracts_pell_adjusted_pct_change_5yr,tracker_state_funding_pct_core_revenue,tracker_state_funding_pct_change_5yr,tracker_endowment_value,tracker_endowment_pct_change_5yr,tracker_discount_rate,tracker_discount_pct_change_5yr,tracker_liquidity,tracker_liquidity_percentile_private_nfp,tracker_leverage,tracker_leverage_percentile_private_nfp,tracker_loan_pct_undergrad_federal_latest,tracker_loan_count_undergrad_federal_latest,tracker_loan_avg_undergrad_federal_latest,source_id,source_url,source_title,source_publication,source_published_at
d3ef03e4-55bd-4d89-af75-f4d4a652dd6c,80 vacant positions eliminated and filled faculty and staff cuts announced — FY2027 raises suspended,staff_layoff,2026-07-01,2026,2026-2027,confirmed,,80,,"80 vacant positions eliminated (35 open faculty + 45 open staff) plus unspecified cuts to filled faculty and staff positions. FY2027 merit salary increases suspended entirely. President Edward Feser announced July 1. Enrollment fell more than 2,000 students (15%) YoY — 13,307 undergraduate/post-baccalaureate students for year ending May 2026. S&P Global revised bond outlook to ""negative"" June 23 citing inability to maintain enrollment and revenue. Third consecutive round of SLU cuts: Round 1 (October 2024) — 23 layoffs + 130 vacancies frozen under Pestello; Round 2 — balanced budget FY2025 (no major new layoffs); Round 3 (this action). Feser: ""Revenue realities mean the university will need to operate with fewer people and resources."" Strategic plan draft forthcoming. Filled position cuts not quantified publicly — total impact higher than 80. Separate from April 2026 tennis program cuts also in database.",,Saint Louis University,,MO,Missouri,Private non-profit,,,179159,supabase,TRUE,2,Saint Louis University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",19321,18.91309699655342,No,704482523,633272630,-32.82446724010469,Yes,Yes,71209893,No,No,2,4,21348.454142567414,-30.36611153821435,40.34336704191028,3341,1218,-34.477348499705826,-28.93815635939323,0.19900626261580664,0.03253292021688613,0.4501428200467411,305.59071729957805,243.30357142857144,0.3986336110967341,0.07260906853262063,-2.3261400668604484,0,,1879430141,22.27711439730943,0.45171549920864373,27.31232895925838,0.5391534936118563,79.6,0.21636540400614496,35,30,3120,6434,,https://www.ksdk.com/article/news/local/business-journal/slu-cuts-faculty-and-staff-positions-forgoes-raises-structural-deficit/63-f5e9b675-1607-48e8-a44b-3ca4a2dc54b3,,KSDK / St. Louis Business Journal,
735963d7-031f-4b69-9a5a-a5c26c978614,43 academic majors and minors eliminated — replaced by dozens of workforce-focused certificates,program_suspension,2026-06-30,2026,2026-2027,confirmed,,,,"43 academic majors and minors eliminated as part of academic redesign at Pennsylvania Western University (formed from merger of Edinboro, California, and Clarion universities of Pennsylvania in 2022). Simultaneously adding dozens of new workforce-focused certificates. PennWest California campus arts programs specifically named in article headline. Part of broader restructuring of the system created by the 2022 merger of three PASSHE universities. Specific program names not available from metadata alone — article paywalled. PASSHE system facing enrollment and funding pressures across all campuses.",,Pennsylvania Western University,,PA,Pennsylvania,Public,,,498571,supabase,TRUE,0,Pennsylvania Western University,Public,"Public, 4-year or above",Four or more years,Town: Distant,"Degree-granting, primarily baccalaureate or above",13624,,No,387498874,256025642,,,No,131473232,No,No,0,0,7642.582595573441,,19.604513999181325,1506,569,,,0.01174398120963006,0.01162790697674418,0.01199261992619926,,,0.3182618907809748,0.03240717366832695,,0.4372317937691382,,123168203,,0.35796387166645605,,-0.8171886831428693,,1.4049230611439292,,60,4983,6172,,https://www.post-gazette.com/news/education/2026/06/30/pennwest-program-cuts-california-arts-certificates/stories/202606290046,,Pittsburgh Post-Gazette,
70d86d1b-2f99-49d9-8885-cfbc0fa8730d,"9 degree programs discontinued unanimously including Gender Studies, Urban Planning and Applied Math",program_suspension,2026-06-25,2026,2026-2027,confirmed,,,,"Board of Trustees voted unanimously June 25 (two separate motions) to discontinue all 9 programs identified by Provost Lorenzo Smith. Programs discontinued: BA Gender, Women's and Sexuality Studies (CIP 05.0207); BA Urban and Regional Planning (CIP 4.0201); BA International Affairs (CIP 45.0901); BA Applied Technology; BA Data Science (CIP 11.0401); BA English as a Second Language (CIP 13.1401); BA Early Childhood and Special Education (CIP 13.1001); MA Interdisciplinary Studies; MS Applied Mathematics (CIP 27.0301). Faculty Senate recommended saving GWSS, Urban Planning, International Affairs, and Applied Technology — overruled by provost and president. Provost Smith recommended all 9 discontinued June 18; President McMahan passed to board same day. Programs averaged under 10 graduates/year over past 5 years. Mathematics and Anthropology removed from original 11-program list early due to enrollment projections. Urban Planning had highest declared incoming freshmen: 2. Many courses will continue as minors. Current declared majors may complete degrees. Spokane Mayor Lisa Brown appeared in February in support of GWSS program — overruled. Part of second major round of EWU cuts; prior round took place 2024-25 school year. Fall 2025 enrollment: just under 10,000 students. EWU is only Spokane County-headquartered public university.",,Eastern Washington University,,WA,Washington,Public,,,235097,supabase,TRUE,1,Eastern Washington University,Public,"Public, 4-year or above",Four or more years,Town: Fringe,"Degree-granting, primarily baccalaureate or above",18373,15.111835098051502,No,296916578,252142410,-5.334289894958273,Yes,No,44774168,No,No,0,0,8207.83913965465,-13.002973801545108,27.37544381910531,1431,620,-7.974276527331189,-2.97339593114241,0.00364665541827681,0.00325166364186327,0.00466109924257137,-86.0125260960334,-85.86497890295358,0.28024819027921405,0.04398683152745662,97.62462787192464,0.31398709633672617,16.82205687758801,48340888,18.16554382986565,0.2684511504608429,-1.955335290561895,0.14373364848826967,,0.3187770328931466,,35,2539,6280,,https://www.inlander.com/news/eastern-washington-university-discontinues-nine-degree-programs-a-little-more-than-a-year-after-its/article_be95bad4-f092-4997-ac5e-c86495b938b0.html,,The Inlander,
898540a1-2393-4d00-823a-d65799a6e9b3,110 administrative staff laid off as federal research portfolio continues to shrink,staff_layoff,2026-06-25,2026,2026-2027,confirmed,,110,,"110 employees primarily in administrative functions laid off across Bloomberg School of Public Health, Carey Business School, and central administration. ""As our federal research portfolio shrinks the infrastructure around it must change in parallel"" — spokesperson Doug Donovan. Prior cost-management: hiring freeze, pausing raises for employees earning $80K+, reducing discretionary spending, eliminating vacant positions, 20% reduction in 5-year capital project spending — all proved insufficient. JHU simultaneously increasing in-house research awards by $50M and nearly doubled lobbying spending since 2024. Hiring freeze continues. Second distinct layoff round — separate from March 2025 USAID-driven 2,200 cuts also in database. Trump administration terminated $6.9B-$8.2B in university grants nationally per Center for American Progress.",,Johns Hopkins University,,MD,Maryland,Private non-profit,,,162928,supabase,TRUE,0,Johns Hopkins University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",39148,16.70989476194735,No,10989596000,8446036000,7.094297122660402,No,No,2543560000,No,No,1,1,30468.240158851808,-12.626387120987308,7.958630162564666,22100,4213,10.97162942505649,5.298675331167209,0.2657351588842342,0.1953133514986376,0.2872918960397691,48.08540925266904,140.36506469500924,0.7656329825278431,0.389819688783696,11.962801330430064,0.00692623891247656,125.21469796545465,13063073000,69.63874026143034,0.2912299160167373,-1.1830135901841228,0.2487524887997249,47.1,0.21346972284094257,34.1,9,567,5695,,https://www.usnews.com/news/politics/articles/2026-06-25/johns-hopkins-university-lays-off-over-100-employees-cites-federal-funding-cuts,,U.S. News & World Report,
2a7393fb-c793-4fa9-ba6c-d5115a559593,"Downtown Library, LibTech lending desk and Curriculum Materials Center closed with no notice",department_closure,2026-06-25,2026,2025-2026,confirmed,,,,"Three library units closed simultaneously June 25 with zero advance notice: Addition Financial Downtown Campus Library (served 20+ downtown-exclusive majors including Legal Studies and Health Informatics); LibTech desk at John C. Hitt Library (laptops, DSLR cameras, tablets, microphones, lighting kits, calculators — free equipment loans for students); Curriculum Materials Center on main campus (PreK-12 materials for education majors and local teachers). Staff informed by HR in person or by phone day-of — some mid-shift; told not to return. UCF HR explicitly planned to give no advance warning to ""limit the upset."" UCF cited ""comprehensive review of library usage, academic priorities, and available resources."" Actual reason per Florida Rep. Anna Eskamani: UCF did not receive expected preeminence status funding from Tallahassee ($10M+ annually for faculty raises and services). Prior closure: Universal Orlando Foundation Library at Rosen College of Hospitality Management permanently closed April 25, 2025. Student workers also terminated without notice. Main campus John C. Hitt Library and downtown tech lending desk remain open. Students directed to UCF Libraries feedback form and Board of Trustees meetings. 73,000+ student enrollment — one of the largest universities in the US.",,University of Central Florida,,FL,Florida,Public,,,132903,supabase,TRUE,2,University of Central Florida,Public,"Public, 4-year or above",Four or more years,Suburb: Large,"Degree-granting, primarily baccalaureate or above",80755,0.469033815223071,No,1506706333,1450962550,-7.927327836397,Yes,No,55743783,No,Yes,3,3,4732.775989180453,-25.901360009948228,19.045047778398104,6443,2399,1.273184533165671,4.622764936764065,0.04668441582564547,0.03415796970842175,0.11875888600819604,20.37037037037037,124.94033412887828,0.14806513528574083,0.1022591714460879,13.23719659643126,0.3464483819781988,2.6103338221536645,201916665,1.072129882742172,0.4592463211709514,16.427878660164748,-0.04938970797093485,,0.4541713440880822,,23,13429,6814,,https://www.orlandosentinel.com/2026/06/26/ucf-abruptly-shuts-down-some-campus-libraries-and-technology-resources/,,Orlando Sentinel,
7058231e-2108-4419-9210-575c11fada82,20 positions eliminated to close $6.5M FY2027 budget deficit,staff_layoff,2026-06-23,2026,2026-2027,confirmed,,20,,"Board approved FY2027 budget June 23 eliminating 20 currently occupied positions out of ~900 full-time employees (~2.2% of workforce). Budget gap: $4M projected revenue increase vs $10.5M expense increase = $6.5M deficit. Working group of faculty, staff and administrators found $12.9M in total cuts (exceeding deficit). Missouri facing $1.5-2B state general revenue shortfall; higher ed leadership advised to prepare for at least 10% state appropriations cut for FY2028 — equal to ~$5M for SEMO. President Hodson contract extended through June 30, 2030. Board also approved stadium Phase II design contract with OSPORTS (designs due December 2026). No academic programs eliminated in this round.",,Southeast Missouri State University,,MO,Missouri,Public,,,179557,supabase,TRUE,3,Southeast Missouri State University,Public,"Public, 4-year or above",Four or more years,City: Small,"Degree-granting, primarily baccalaureate or above",10995,-13.048635824436536,Yes,191099466,172655488,-11.067529936063067,Yes,No,18443978,No,No,1,4,6873.599611398964,-7.9877954263436175,27.76783740463199,1066,483,-13.684210526315791,-12.021857923497269,0.13096862210095497,0.05146977260122019,0.49292929292929294,86.04651162790698,38.996138996138995,0.1800818553888131,0.01626714017894145,-36.53310653810651,0.3193412224661267,-2.473922398639937,120375603,15.83894763133097,0.3292091633767306,7.977445174071608,0.00432054411405289,,0.5959716714171974,,33,2669,6377,,https://www.kfvs12.com/2026/06/23/semo-board-approves-budget-plan-cuts-20-jobs/,,KFVS12,
88943067-8061-4b5d-861e-89230e630c64,Health Sciences Division dissolved — 28 positions eliminated in final integration phase,department_closure,2026-06-23,2026,2026-2027,confirmed,,28,,"Health Sciences Division administrative structure permanently dissolved effective August 7, 2026 — final phase of year-long realignment. ~28 positions eliminated. All programs folded directly into existing university units: Interprofessional Clinical and Professional Skills Center + Center for Transformative Interprofessional Healthcare + Arizona Area Health Education Centers + Indigenous health programs → under new provost-selected supervisors. Clinical and Translational Science Institute + Arizona Center for Accelerated Biomedical Innovation → Office of Research and Partnerships. Clinical Placements and Partnerships → Mel and Enid Zuckerman College of Public Health. Interprofessional K-12 Initiatives + All of Us Research Program → College of Medicine Tucson. Room scheduling → Office of the Registrar. Interim VP Jennifer Barton returning to research (cancer imaging tools). Health Sciences budget $48.6M following 18% cut last year — unclear how funds will be allocated post-restructuring. Provost Prelock: ""reduce administrative redundancy and build a leaner structure."" HR offering affected employees assistance finding other UA positions. No academic programs eliminated — all health sciences programs continue under new administrative homes.",,University of Arizona,,AZ,Arizona,Public,,,104179,supabase,TRUE,0,University of Arizona,Public,"Public, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",61966,27.36316362814215,No,2791773000,2788403000,4.006114911528383,No,No,3370000,No,No,1,1,15484.526484101443,-24.601543631217428,27.403517406322074,13383,2953,-0.7858254874342055,4.42008486562942,0.06319594616402543,0.04224864600724844,0.14324618736383443,-7.379375591296121,2.944269190325973,0.2074040602911274,0.18748177486671433,15.57003461767228,0.1648268333456628,21.314096333970756,1387344636,8.915531782866559,0.3428157137899399,31.328731886255863,-0.1012278385677068,,0.6561338596638403,,26,10691,6299,,https://www.tucsonspotlight.org/ua-cuts-28-jobs-in-health-sciences-restructuring-plan/,,Tucson Spotlight,
7021b552-50ce-4ecf-9c0c-e468dd0da3e8,30+ positions eliminated including 14 faculty — 401(k) matching discontinued to save $4.4M,staff_layoff,2026-06-16,2026,2025-2026,confirmed,,14,,"30+ total employees severed including 14 of ~200 faculty members. 401(k) matching program also discontinued. Saves $4.4M against $5M projected budget shortfall. President Brian McAulay announced June 16 via email calling decisions ""difficult but necessary."" Root cause: chiropractic flagship program placed on CCE probation in 2024 for 77% licensing exam pass rate (below 80% threshold) — probation lifted January 2026 after 100% winter pass rate. But enrollment disruption persists: 2,289 students fall 2025 (lowest in 10+ years), down 11% YoY; chiropractic college enrollment down 16%. 90%+ of revenue comes from tuition; chiropractic program provides 75% of operating revenue — making university extremely sensitive to enrollment shifts. Doctor of Chiropractic costs ~$200K; undergraduate ~$55K. Moody's downgraded bond rating March 2026 with ""negative"" outlook. 439 full-time employees fall 2024 (federal data). One of the largest chiropractic programs nationally. Marietta GA; private non-profit. Prior actions: Rosen College library at UCF closed same week in similar dynamic of post-preeminence budget pressure.",,Life University,,GA,Georgia,Private non-profit,,,140252,supabase,TRUE,5,Life University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,City: Small,"Degree-granting, primarily baccalaureate or above",3161,-9.53062392673154,Yes,85114418,86841769,-4.641461941215061,Yes,No,-1727351,Yes,Yes,3,8,22264.70555165144,-69.63504207940551,74.44725992251982,555,207,1.834862385321101,4.0201005025125625,0.08130338500474533,0.1518987341772152,0.04330900243309002,32.47422680412371,202.35294117647055,0.6501107244542866,8.156115283839797e-4,-87.68792926091277,0,,4714905,,0.09902262072396568,46.17202604780039,0.1435231194656713,33.9,0.779858948366175,90.8,52,457,9093,,https://www.ajc.com/education/2026/06/life-university-makes-difficult-but-necessary-cuts-amid-financial-challenges/,,Atlanta Journal-Constitution,
f129c289-7035-4c95-ab53-c4df71b51c83,31 positions eliminated across multiple units as part of budget reductions,staff_layoff,2026-06-11,2026,2026-2027,confirmed,,31,,"Internal emails obtained by Cap Times confirm 31 positions being eliminated across multiple UW-Madison units. Cuts include: Division of Information Technology (DoIT) — layoffs and position eliminations; University Communications — staff reductions; Office of Sustainability — significant cuts; Wisconsin Public Media (WPM) — positions eliminated including programming staff. Additional measures: travel restrictions, hiring freezes, reduced discretionary spending. Driven by flat state funding, federal research grant reductions, and rising operational costs. Separate from the 100-160 potential Extension layoffs (WARN Act court filing, April 2026) which remain contingent on court ruling over USDA funding freeze — those are captured in a separate database entry. Chancellor Jennifer Mnookin has not yet made a formal campus-wide announcement about the full scope of cuts.",,University of Wisconsin-Madison,,WI,Wisconsin,Public,,,240444,supabase,TRUE,0,University of Wisconsin-Madison,Public,"Public, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",53774,13.466407832545576,No,4541903107,4227555880,17.88615283090425,No,No,314347227,No,No,0,2,19181.314994629432,-13.773257102879713,19.65894454295764,21346,5218,14.125320786997433,10.41049513330512,0.16459627329192547,0.1175921487499054,0.29638537171960105,19.964760097587423,48.357358364063025,0.26289656711421877,0.21928306074862952,44.31739767786959,0.12582013992452018,15.914122630969288,6101887051,8.589396945361365,0.17945073535790912,9.882829108937845,0.07614112019342723,,0.3702997569805876,,20,7498,6248,,https://captimes.com/news/education/emails-show-uw-madison-to-lay-off-31-employees-among-other-cuts/article_e4f4c9b6-78e3-4f29-828c-f92fd002caec.html,,The Cap Times,
9549037a-ad72-4d54-a30e-67247a566987,7 degree and certificate programs discontinued as part of regular program review,program_suspension,2026-06-10,2026,2026-2027,confirmed,,,,"Board of Governors approved discontinuation of 7 programs June 10: BS Computer and Information Security, MS Cyber Forensics and Security, MA Journalism, Graduate Certificates in Digital Communications, Digital Forensics, Integrated Strategic Communications, and Media Management. 4 of the 7 (Journalism MA, Digital Communications, Media Management, Integrated Strategic Communications certificates) had enrollment suspended since 2022 and were already in teach-out. Part of routine program review process. Budget deficit reduced from $28M to $10M; projected to fall below $3M over next year with help of Huron consulting firm assessing organizational alignment, revenue opportunities, and inefficiencies. Metro Tuition rate expanded to all border states by 2028 to attract out-of-state students. President Smith cited ""three Ds"" — demographic cliff, digital disruption, and doubt about higher ed value — as challenges Marshall is navigating.",,Marshall University,,WV,West Virginia,Public,,,237525,supabase,TRUE,2,Marshall University,Public,"Public, 4-year or above",Four or more years,City: Small,"Degree-granting, primarily baccalaureate or above",12769,-22.38633600778021,Yes,388525630,350805428,8.971663239787954,No,No,37720202,No,No,2,4,7163.457040927559,-28.20831354607929,18.60532212508091,2112,1106,3.885882931628136,0.9124087591240876,0.01448821364241522,0.00971694127587663,0.02817328082399273,-68.69712351945854,-55.09708737864077,0.25851672018169003,0.1538344923547825,113.2500926619063,0.3326266885832198,47.21551955051523,226038119,25.09532202184752,0.37963208013079497,13.849740448839798,0.08876414023000308,,0.34007996872544516,,40,3255,7898,,https://wvpublic.org/story/education/marshall-university-cuts-seven-programs-as-it-eyes-growth/,,West Virginia Public Broadcasting,
